"","parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"293","mMByS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"294","mMByS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"295","mMByS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"296","mMZeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"297","mMZeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"298","mMZeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"299","mMZeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"300","mMZeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"301","mMZeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"302","mMZyS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"303","mMZyS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"304","mMZyS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"305","mMZyS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"306","mMZyS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"307","mMZyS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"308","mMBeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"309","mMBeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"310","mMBeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"311","mMBeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"312","mMBeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"313","mMBeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"314","mMByD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"315","mMByD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"316","mMByD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"317","mMByD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"318","mMByD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"319","mMByD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"320","mMZeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"321","mMZeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"322","mMZeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"323","mMZeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"324","mMZeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"325","mMZeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"326","mMZyD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"327","mMZyD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"328","mMZyD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"329","mMZyD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"330","mMZyD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"331","mMZyD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"332","fG","yaɣpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"333","fG","yaɣaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"334","fB","yaɣpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"335","fZ","yaɣaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"336","fyB","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"337","fyZ","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"338","fF","asʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"339","fM","aŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"340","fM","oma",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"341","fM","sʸanʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"342","fC","yuw-xulʸtne aɣi-pɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"343","fS","pɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"344","fD","aɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"345","fFF","opa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"346","fFF","asʸoyka",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"347","fFM","anʸekwa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"348","fFM","sʸasʸekwa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"349","fMF","opa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"350","fMF","asʸoyka",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"351","fMM","anʸekwa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"352","fMM","sʸasʸekwa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"353","fSS","apɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"354","fSD","apɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"355","fDS","apɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"356","fDD","apɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"357","fFB","akʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"358","fFB","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"359","fFZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"360","fFZ","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"361","fMB","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"362","fMZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"363","fMZ","nɨy",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"364","fBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"365","fBS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"366","fBS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"367","fBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"368","fBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"369","fBD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"370","fZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"371","fZS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"372","fZS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"373","fZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"374","fZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"375","fZD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"376","fFZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"377","fFZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"378","fFZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"379","fFZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"380","fFZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"381","fFZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"382","fFBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"383","fFBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"384","fFBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"385","fFBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"386","fFBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"387","fFBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"388","fMBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"389","fMBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"390","fMBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"391","fMBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"392","fMBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"393","fMBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"394","fMZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"395","fMZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"396","fMZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"397","fMZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"398","fMZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"399","fMZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"400","fFBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"401","fFBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"402","fFBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"403","fFBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"404","fFBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"405","fFBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"406","fFZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"407","fFZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"408","fFZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"409","fFZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"410","fFZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"411","fFZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"412","fMBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"413","fMBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"414","fMBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"415","fMBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"416","fMBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"417","fMBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"418","fMZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"419","fMZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"420","fMZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"421","fMZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"422","fMZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"423","fMZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"424","fH","oyka",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"425","fH","xum",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"426","fW","ekwa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"427","fSW","mʸenʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"428","fSW","mʸenʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"429","fDH","waps",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"430","fDH","waps",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"431","feB","yaɣpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"432","feZ","yaɣaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"433","fFeB","akʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"434","fFeB","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"435","fFyB","akʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"436","fFyB","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"437","fFeZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"438","fFeZ","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"439","fFyZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"440","fFyZ","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"441","fMeZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"442","fMeZ","nɨy",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"443","fMyZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"444","fMyZ","nɨy",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"445","fMeB","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"446","fMyB","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"447","feBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"448","feBS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"449","feBS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"450","fyBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"451","fyBS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"452","fyBS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"453","feBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"454","feBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"455","feBD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"456","fyBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"457","fyBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"458","fyBD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"459","feZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"460","feZS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"461","feZS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"462","fyZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"463","fyZS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"464","fyZS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"465","feZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"466","feZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"467","feZD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"468","fyZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"469","fyZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"470","fyZD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"471","fFeBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"472","fFeBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"473","fFeBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"474","fFeBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"475","fFeBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"476","fFeBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"477","fFyBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"478","fFyBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"479","fFyBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"480","fFyBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"481","fFyBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"482","fFyBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"483","fFeZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"484","fFeZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"485","fFeZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"486","fFeZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"487","fFeZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"488","fFeZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"489","fFyZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"490","fFyZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"491","fFyZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"492","fFyZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"493","fFyZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"494","fFyZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"495","fFeBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"496","fFeBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"497","fFeBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"498","fFeBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"499","fFeBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"500","fFeBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"501","fFyBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"502","fFyBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"503","fFyBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"504","fFyBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"505","fFyBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"506","fFyBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"507","fFeZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"508","fFeZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"509","fFeZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"510","fFeZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"511","fFeZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"512","fFeZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"513","fFyZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"514","fFyZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"515","fFyZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"516","fFyZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"517","fFyZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"518","fFyZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"519","fMeBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"520","fMeBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"521","fMeBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"522","fMeBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"523","fMeBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"524","fMeBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"525","fMyBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"526","fMyBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"527","fMyBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"528","fMyBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"529","fMyBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"530","fMyBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"531","fMeZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"532","fMeZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"533","fMeZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"534","fMeZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"535","fMeZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"536","fMeZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"537","fMyZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"538","fMyZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"539","fMyZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"540","fMyZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"541","fMyZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"542","fMyZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"543","fMeBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"544","fMeBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"545","fMeBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"546","fMeBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"547","fMeBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"548","fMeBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"549","fMyBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"550","fMyBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"551","fMyBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"552","fMyBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"553","fMyBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"554","fMyBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"555","fMeZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"556","fMeZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"557","fMeZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"558","fMeZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"559","fMeZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"560","fMeZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"561","fMyZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"562","fMyZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"563","fMyZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"564","fMyZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"565","fMyZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"566","fMyZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"567","fFBeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"568","fFBeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"569","fFBeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"570","fFBeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"571","fFBeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"572","fFBeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"573","fFByS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"574","fFByS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"575","fFByS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"576","fFByS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"577","fFByS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"578","fFByS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"579","fFZeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"580","fFZeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"581","fFZeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"582","fFZeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"583","fFZeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"584","fFZeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
